,age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact_telephone,contact_unknown
5572,33,0,0,1,0,23,2,57,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5573,39,0,-288,0,0,23,2,151,9,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5574,32,0,1581,0,0,23,2,331,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5575,31,0,2910,1,0,23,2,1392,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5576,38,0,372,0,0,23,2,59,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5577,32,0,9,1,0,23,2,98,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5578,32,0,1780,1,0,23,2,100,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5579,33,0,2665,1,0,23,2,358,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5580,49,0,188,1,0,23,2,181,16,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5581,32,0,506,1,0,23,2,188,6,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5582,32,0,38,1,0,23,2,368,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5583,31,0,-331,1,0,23,2,203,5,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5584,39,0,31,1,0,23,2,146,4,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5585,37,0,-21,1,1,23,2,61,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5586,33,0,1847,1,0,23,2,129,6,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5587,35,0,208,1,0,23,2,247,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5588,37,0,5,1,0,23,2,266,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5589,31,0,-848,1,0,23,2,559,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5590,35,0,317,1,0,23,2,162,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5591,38,0,5779,1,0,23,2,75,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5592,31,0,489,1,0,23,2,204,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5593,30,1,4,1,0,23,2,84,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5594,31,0,631,1,0,23,2,248,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5595,44,0,0,1,0,23,2,82,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5596,51,0,3,0,1,23,2,259,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5597,31,0,2197,1,0,23,2,146,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5598,35,0,178,1,0,23,2,703,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5599,34,0,358,1,0,23,2,100,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5600,32,0,3144,1,0,23,2,348,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5601,31,0,309,1,0,23,2,146,6,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5602,34,0,391,1,1,23,2,34,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5603,32,0,1903,1,0,23,2,297,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5604,50,0,1605,1,0,23,2,22,2,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5605,36,0,141,1,0,23,2,106,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5606,58,0,-205,1,0,23,2,253,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5607,30,0,2150,1,0,23,2,465,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5608,36,0,111,1,0,23,2,163,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5609,31,0,57,1,1,23,2,104,5,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
5610,37,0,876,1,0,23,2,213,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
5611,33,1,2,0,0,23,2,74,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5612,31,0,-357,1,0,23,2,245,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5613,37,0,13849,1,0,23,2,252,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5614,37,0,0,0,0,23,2,118,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5615,40,0,5517,1,0,23,2,146,13,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5616,58,0,5505,1,0,23,2,317,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5617,46,0,4707,1,0,23,2,93,8,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5618,32,0,523,1,0,23,2,116,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5619,26,1,-516,1,0,23,2,386,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5620,49,0,1878,1,1,23,2,283,11,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5621,30,0,253,1,0,23,2,146,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5622,33,0,471,0,0,23,2,215,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5623,44,0,-315,1,0,23,2,90,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5624,34,0,240,1,0,23,2,260,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5625,31,0,1098,1,0,23,2,427,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5626,26,0,-211,1,0,23,2,164,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5627,31,0,9874,1,0,23,2,1222,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5628,29,0,1008,1,0,23,2,426,9,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5629,36,0,165,1,0,23,2,456,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5630,52,0,3622,1,1,23,2,40,7,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5631,31,0,92,1,0,23,2,98,17,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5632,53,0,7598,1,0,23,2,27,7,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5633,35,0,0,1,0,23,2,100,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5634,46,0,-143,1,0,23,2,1034,9,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5635,39,0,540,1,1,23,2,1066,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5636,31,0,1495,1,1,23,2,159,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5637,38,0,0,1,0,23,2,353,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5638,53,0,3316,1,0,23,2,331,6,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5639,27,0,3,1,0,23,2,159,5,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5640,34,0,387,1,0,26,2,52,3,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
5641,40,0,33,0,0,26,2,70,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5642,37,0,152,1,0,26,2,159,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5643,32,0,41,1,1,26,2,117,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5644,60,0,1718,1,0,26,2,146,6,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5645,49,0,-287,1,0,26,2,49,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
5646,30,0,2317,1,0,26,2,260,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5647,41,0,71,1,0,26,2,60,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5648,38,0,283,1,0,26,2,193,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5649,44,0,-627,1,0,26,2,373,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5650,56,0,-216,1,0,26,2,336,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5651,49,0,-347,1,0,26,2,200,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5652,50,0,199,1,1,26,2,79,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
5653,31,0,31,1,1,26,2,501,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5654,52,0,0,1,0,26,2,206,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5655,58,0,674,1,0,26,2,80,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5656,37,0,-796,1,1,26,2,299,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5657,43,0,470,1,1,26,2,185,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5658,47,0,4063,1,1,26,2,207,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5659,53,0,-372,1,0,26,2,104,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5660,32,0,1156,1,0,26,2,185,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5661,37,1,-886,1,0,26,2,224,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5662,42,0,-245,0,1,26,2,63,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5663,33,0,157,1,0,26,2,897,5,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5664,37,0,510,1,0,26,2,322,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5665,40,0,-426,0,1,26,2,245,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5666,34,0,-436,1,0,26,2,317,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5667,41,0,320,1,0,26,2,511,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5668,59,0,0,0,1,26,2,155,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5669,30,0,541,1,0,26,2,414,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
5670,32,0,1337,0,0,26,2,368,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5671,42,0,-280,1,0,26,2,258,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5672,36,0,247,1,0,26,2,247,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5673,44,0,-1379,1,1,26,2,140,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
5674,49,0,383,1,1,26,2,31,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5675,56,0,-85,1,1,26,2,118,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5676,43,0,0,1,0,26,2,142,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5677,50,0,683,1,1,26,2,129,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5678,58,0,295,1,1,26,2,136,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5679,43,0,978,1,1,26,2,82,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5680,33,0,105,1,0,26,2,122,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5681,34,0,503,1,0,26,2,120,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5682,36,0,-8,1,0,26,2,180,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5683,59,0,-396,1,0,26,2,204,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5684,46,0,-454,1,0,26,2,120,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5685,51,0,-380,1,0,26,2,181,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5686,35,0,1098,1,0,26,2,19,17,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5687,37,0,155,1,0,26,2,460,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5688,44,0,-54,1,1,26,2,437,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5689,48,0,238,1,0,26,2,76,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5690,44,0,106,1,0,26,2,95,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5691,30,0,0,1,0,26,2,30,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5692,35,0,3888,0,0,26,2,422,5,-1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5693,42,0,-138,1,0,26,2,109,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5694,46,0,1728,1,0,26,2,50,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5695,50,0,1651,1,0,26,2,41,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5696,37,0,0,1,0,26,2,581,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5697,56,0,463,0,0,26,2,131,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5698,54,0,-361,1,0,26,2,227,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5699,33,0,-27,1,0,26,2,165,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5700,36,0,0,0,0,26,2,80,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5701,39,0,0,1,0,26,2,470,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5702,35,0,-239,1,0,26,2,281,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5703,25,0,1182,1,0,26,2,141,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5704,37,0,0,1,0,26,2,24,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5705,44,0,1262,1,0,26,2,788,11,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5706,37,0,435,1,0,26,2,210,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5707,29,0,149,1,0,26,2,367,4,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
5708,32,0,241,1,0,26,2,266,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5709,59,0,879,1,0,26,2,228,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5710,46,0,-171,1,0,26,2,135,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
5711,34,0,241,1,1,26,2,85,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5712,35,0,103,1,0,26,2,290,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5713,53,0,1925,1,0,26,2,153,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5714,48,0,-212,1,1,26,2,76,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5715,35,0,-587,1,0,26,2,111,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5716,39,0,259,1,0,26,2,168,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5717,36,0,19,1,1,26,2,109,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5718,32,0,86,1,0,26,2,1099,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5719,30,0,214,1,1,26,2,219,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5720,31,0,895,1,0,26,2,202,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5721,48,0,145,1,0,26,2,14,38,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5722,43,0,-1701,1,0,26,2,285,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5723,42,0,193,1,0,26,2,262,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
5724,37,0,-255,1,0,26,2,96,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5725,40,0,19343,1,0,26,2,168,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5726,46,0,0,1,0,26,2,208,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5727,43,0,0,0,0,26,2,483,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5728,53,0,137,0,1,26,2,129,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5729,30,0,-170,1,1,26,2,130,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5730,40,0,-342,1,0,26,2,754,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5731,38,0,-673,1,0,26,2,364,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
5732,40,0,193,1,1,26,2,258,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5733,40,0,655,1,0,26,2,227,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5734,38,0,25,1,1,26,2,266,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5735,49,0,305,1,1,26,2,232,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5736,36,0,125,1,0,26,2,172,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5737,45,0,591,1,0,26,2,164,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
5738,46,0,537,0,0,26,2,222,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5739,42,0,-68,1,1,26,2,167,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5740,35,0,-197,1,0,26,2,103,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5741,34,0,-538,1,0,26,2,682,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5742,47,0,-213,1,0,26,2,168,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
5743,29,0,340,1,1,26,2,297,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5744,34,0,-694,1,0,26,2,62,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5745,36,0,160,1,0,26,2,142,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5746,57,0,3284,1,0,26,2,63,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5747,47,0,191,1,0,26,2,212,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5748,53,0,1252,1,0,26,2,149,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5749,40,0,669,1,0,26,2,161,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5750,34,0,2064,1,0,26,2,165,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5751,33,0,-53,1,0,26,2,369,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5752,30,0,-754,1,1,26,2,974,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5753,31,0,89,1,0,26,2,167,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5754,54,0,153,1,1,26,2,74,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5755,35,0,788,1,0,26,2,223,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5756,35,0,947,1,0,26,2,140,2,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5757,32,0,358,0,0,26,2,396,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5758,29,0,1395,1,0,26,2,61,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5759,34,0,-563,1,0,26,2,252,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5760,39,0,97,1,1,26,2,379,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5761,41,1,-651,1,1,26,2,374,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5762,36,0,101,1,1,26,2,314,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5763,29,0,494,1,0,26,2,341,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5764,44,0,902,0,0,26,2,206,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5765,43,0,527,1,0,26,2,166,12,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
5766,38,0,322,1,0,26,2,61,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5767,39,0,-606,1,0,26,2,142,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
